Stock,총자산증가율 (2018),매출액증가율 (2018),총자본영업이익율 (2018),매출액영업이익율 (2018),자기자본비율 (2018),유보액/납입자본비율 (2018),총자본회전율 (2018),영업활동으로인한현금흐름 (2018),총자산증가율 (2019),매출액증가율 (2019),총자본영업이익율 (2019),매출액영업이익율 (2019),자기자본비율 (2019),유보액/납입자본비율 (2019),총자본회전율 (2019),영업활동으로인한현금흐름 (2019),총자산증가율 (2020),매출액증가율 (2020),총자본영업이익율 (2020),매출액영업이익율 (2020),자기자본비율 (2020),유보액/납입자본비율 (2020),총자본회전율 (2020),영업활동으로인한현금흐름 (2020),총자산증가율 (2021),매출액증가율 (2021),총자본영업이익율 (2021),매출액영업이익율 (2021),자기자본비율 (2021),유보액/납입자본비율 (2021),총자본회전율 (2021),영업활동으로인한현금흐름 (2021),2018_관리종목여부,2019_관리종목여부,2020_관리종목여부,2021_관리종목여부,2018_Z,2019_Z,2020_Z,2021_Z,2018_부실기업판별_알Z,2019_부실기업판별_알Z,2020_부실기업판별_알Z,2021_부실기업판별_알Z,2018_부도확률_o,2019_부도확률_o,2020_부도확률_o,2021_부도확률_o,2018_F_score,2019_F_score,2020_F_score,2021_F_score,2018_K,2019_K,2020_K,2021_K,2018_부실여부판단_K,2019_부실여부판단_K,2020_부실여부판단_K,2021_부실여부판단_K,성장성2018,성장성2019,성장성2020,성장성2021,수익성2018,수익성2019,수익성2020,수익성2021,안정성2018,안정성2019,안정성2020,안정성2021,활동성2018,현금흐름2018,활동성2019,현금흐름2019,활동성2020,현금흐름2020,활동성2021,현금흐름2021,업종,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목
094840,2.59,-21.06,1.71,14.83,94.97,2313.71,0.12,4768205000.0,4.47,-1.49,1.32,12.09,93.97,2430.39,0.11,2630066000.0,2.04,26.21,3.55,26.51,95.12,2515.31,0.13,3932472000.0,2.75,-7.27,2.76,22.74,95.43,2590.02,0.12,4276727000.0,0,0,0,0,7.740237501747391,6.990727259024628,7.2204851691535605,10.768710411103442,0,0,0,0,2.536836020141442e-05,6.1777834109730885e-06,1.5047613814701996e-05,1.4977942824064932e-05,1,1,1,1,26.67851484859883,26.6414211677024,27.451059883159516,27.356842568144927,2,2,2,2,2,2,3,1,3,3,3,3,4,4,4,4,1,3,1,2,1,2,1,3,2,0,0,1,0,0,1,0
090710,-39.42,-55.77,-12.49,-24.53,55.99,83.23,0.51,-8866915000.0,-8.27,-43.01,-8.89,-22.15,66.22,69.37,0.4,3081531000.0,208.16,13.73,-7.49,-32.04,58.38,302.88,0.23,-9172045000.0,-35.13,33.34,0.54,2.16,86.36,121.57,0.25,-1721261000.0,0,0,0,0,2.612831464597911,2.5153038796573752,0.7877017685918403,5.9300471616551045,1,1,2,0,0.0216208272166708,0.0022993678554654,5.422260827038656e-05,0.2119327248939202,0,1,0,1,4.953174796403932,-0.3376956106560338,15.529454705016958,8.325117126785415,2,1,2,2,1,1,3,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,0,0,0,1,0,0,0
078140,3.97,8.22,5.06,5.44,89.73,989.01,0.93,4501616000.0,8.07,-7.68,2.32,2.87,84.75,1011.51,0.81,-492878000.0,21.62,8.1,1.1,1.44,83.24,1240.88,0.76,7123707000.0,6.94,6.4,3.5,4.92,79.85,1286.24,0.71,2464809000.0,0,0,0,0,11.931889381363545,7.031956910060062,6.629961024011971,5.818172491823063,0,0,0,0,1.625527903217322e-05,4.967900519910756e-05,4.277885122719512e-06,0.0001253568407413,2,1,1,1,30.724294327037956,29.79451442778871,30.187182780482605,29.73950430258513,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,1,3,3,3,2,2,0,0,0,0,0,1,0
074430,7.08,9.59,7.6,22.66,93.55,505.63,0.34,4558112000.0,1.61,2.88,-1.33,-4.01,89.76,490.42,0.33,3603797000.0,4.08,-7.01,4.2,14.03,89.08,509.84,0.3,1768181000.0,8.51,29.45,6.55,17.96,91.04,576.29,0.36,935519000.0,0,0,0,0,32.549729758855754,16.234995562867613,15.791419524427756,24.706907085673798,0,0,0,0,4.3124268168319494e-07,0.000172387913447,2.0633264615289598e-05,6.887795608781596e-06,2,1,1,2,-2.566524922540443,-2.6942363362338,-1.6516917156552935,1.6837591362138464,0,0,1,2,3,2,2,3,3,1,3,3,3,3,3,3,1,3,1,2,1,2,1,2,5,0,0,1,0,0,0,0
051500,0.79,17.24,4.61,1.94,22.48,1583.86,2.38,52859763000.0,27.29,10.15,4.74,2.06,19.29,1739.13,2.3,66992906000.0,-1.7,-17.02,0.65,0.38,19.16,1696.49,1.72,105210757000.0,4.12,-3.44,3.4,2.08,18.39,1695.19,1.64,130912626000.0,0,0,0,0,2.825426358447242,2.683513549779096,1.934024380510072,1.8895060263529846,1,1,1,1,0.0024066616298588,0.0025275213452611,0.0054601923638925,0.0023107149997307,1,1,1,1,26.405684023381472,26.65618970710039,25.2943911559004,25.11923031351816,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,5,0,0,0,0,0,0,0
023410,3.44,-5.66,3.91,7.41,50.89,1956.83,0.53,20128189000.0,-4.12,3.33,2.74,5.0,53.94,1983.94,0.55,49790409000.0,12.4,-7.17,1.51,3.09,52.51,2191.69,0.49,33777862000.0,3.53,20.08,1.74,3.2,53.5,2312.58,0.54,-204782000.0,0,0,0,0,1.1182745628671937,1.1825310398371283,0.9878000444826334,1.0959660814612762,2,2,2,2,0.0007080705661648,0.0003913901069288,0.0001926278430752,0.0004091931922406,1,1,1,1,25.14032056801237,25.18143275979764,25.3712531770127,25.954942671920715,2,2,2,2,2,1,2,2,3,2,2,2,3,3,3,3,2,4,2,4,2,4,2,2,2,0,0,0,0,0,0,0
005860,-3.95,5.08,1.38,1.26,49.46,121.03,1.1,-8467924000.0,1.12,3.91,0.83,0.72,51.03,130.59,1.16,-1066461000.0,-16.21,4.49,1.13,0.86,60.88,130.51,1.31,2345020000.0,11.04,16.89,1.85,1.17,55.08,131.55,1.59,-14883498000.0,0,0,0,0,2.6103343148362232,2.5551154617125427,3.2778854417801666,3.457606890473394,1,1,0,0,0.0019271423629336,0.0020151152679872,0.0002995097616942,0.0006782137324549,1,1,1,1,22.806051690301672,23.05124880436755,23.805400032839028,24.19215545029804,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,4,1,4,1,4,2,4,1,2,0,0,0,0,0,0,0
017510,4.7,-8.89,4.25,17.26,87.55,807.61,0.25,1093420000.0,3.51,-2.96,2.08,9.05,87.24,836.26,0.23,2934065000.0,-1.28,-22.45,0.25,1.41,89.5,848.18,0.18,1332863000.0,2.34,5.02,1.98,10.76,88.99,864.71,0.18,7857438000.0,0,0,0,0,9.645044875945834,6.764946127955986,6.088313331010469,6.761807939725177,0,0,0,0,4.0279092812805264e-05,4.527282718092563e-05,4.833369029280777e-05,3.703561666215819e-05,1,1,1,1,27.768191188711423,27.567058701352597,27.15742777953665,27.138032757902717,2,2,2,2,2,2,1,1,3,2,2,2,3,3,3,3,1,2,1,2,1,2,1,3,2,0,0,0,0,0,0,0
019210,13.32,5.75,6.08,11.71,44.11,1817.63,0.52,16347907000.0,-1.37,-2.76,3.37,7.04,44.12,1791.82,0.48,29362126000.0,1.93,-17.41,0.84,2.13,38.2,1399.98,0.39,60768136000.0,-4.12,15.4,6.17,13.41,41.83,1474.76,0.46,82683498000.0,0,0,0,0,1.859802224295945,1.5587802075414305,0.9164198993594538,1.3847437096304633,1,2,2,2,0.0006014454420312,0.0009852876092984,0.0026388405241335,0.0004547770880687,0,1,1,2,25.366502272018277,25.07504536656675,23.12047873549608,24.044391080224862,2,2,2,2,3,1,1,2,3,3,2,3,2,2,2,2,2,4,2,4,2,4,2,4,2,0,0,0,0,0,1,0
033050,8.96,-25.55,-1.81,-8.1,85.43,44.38,0.22,-1143113000.0,-9.29,5.96,0.45,1.91,84.66,30.42,0.24,-1137956000.0,0.72,6.96,-0.7,-2.63,85.67,32.8,0.27,2393399000.0,3.44,32.91,0.98,2.83,84.26,34.99,0.35,875443000.0,0,0,0,0,3.660426910974815,3.589713065002051,4.12821913348278,4.019298132588258,0,0,0,0,5.914278675977048e-05,0.0007390685080737,0.0013667750591518,5.996835665117244e-05,0,1,1,2,16.089993225344486,14.732881941899086,12.486220500813426,13.622092067883305,2,2,2,2,3,2,2,3,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,0,0,0,0,0,0,0
031510,-2.41,-15.76,-0.47,-0.77,53.04,860.45,0.61,15785056000.0,-8.0,-0.98,-4.34,-6.86,51.23,757.73,0.63,23859022000.0,-3.11,-24.27,0.98,1.94,56.1,745.76,0.51,13992501000.0,-4.93,-21.85,-2.65,-6.4,55.88,701.73,0.41,-338556000.0,0,0,0,0,1.7332676404340732,1.2499819010358308,1.3873527097683422,1.313443830489087,2,2,2,2,0.0014017823051665,0.0018051493365598,0.0004673311785865,0.0017161321940137,1,1,1,0,25.884558721425357,25.32044836266669,25.02786587841909,23.67999277413264,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,4,2,4,2,4,2,2,2,0,0,0,0,0,0,0
054050,10.34,-8.71,1.61,4.86,88.54,2696.55,0.33,27554600000.0,7.25,14.05,1.0,2.87,82.54,2696.18,0.35,-3770596000.0,3.01,7.85,0.72,2.03,81.85,2756.2,0.36,4536837000.0,-0.58,2.64,1.35,3.73,83.07,2781.92,0.36,2514180000.0,0,0,0,0,6.512969833605044,4.011644620936862,3.503816783224498,4.1442083544621156,0,0,0,0,1.269632364643387e-06,7.484184776275806e-05,4.482972959474827e-05,6.076364526918842e-05,1,1,1,1,27.90007158347009,27.47389152383536,27.58739977861656,27.733927426581182,2,2,2,2,3,3,2,1,2,2,2,2,4,4,4,4,1,4,1,1,1,2,1,2,6,0,1,0,0,0,0,0
097870,-0.49,-12.09,5.82,12.77,91.84,1441.58,0.46,-4748702000.0,2.35,-9.09,2.02,4.93,91.81,1474.22,0.41,5295816000.0,3.51,6.62,2.62,6.17,86.44,1509.17,0.43,10334319000.0,17.01,0.47,2.03,5.25,88.6,1583.14,0.39,1520930000.0,0,0,0,0,10.287464519297309,11.580817593384468,5.647092558170826,6.656491054192065,0,0,0,0,1.625535731832117e-05,3.5736634489093465e-05,5.027407759373581e-05,3.57602520456257e-05,1,1,1,1,28.766675582040214,28.508360232711635,28.568992647816657,27.206295705735187,2,2,2,2,2,1,2,2,3,2,2,2,3,3,3,3,2,1,1,3,2,3,2,2,2,0,0,0,0,0,1,0
140410,0.51,241.71,-7.84,-28.49,85.48,1305.08,0.28,-8073791000.0,-23.74,-6.11,-9.19,-31.45,86.26,951.26,0.29,-2829368000.0,34.5,59.79,0.72,1.56,79.61,1177.67,0.46,5114751000.0,14.63,-6.92,-7.38,-21.21,76.77,1310.93,0.35,-1445085000.0,0,0,0,0,33.018487155360205,88.78092554682675,61.02741615500265,44.072803751177645,0,0,0,0,0.0027830771237969,0.0660766398820377,0.0013273660847858,0.0009020067121492,1,1,1,0,11.627969967873238,3.6069281983684793,5.050294065943721,3.5294319338320745,2,2,2,2,2,1,4,2,1,1,2,1,3,3,3,3,1,1,1,1,2,3,1,2,3,0,0,0,0,0,1,0
086960,9.11,-3.24,7.65,8.32,78.36,2095.69,0.92,19601721000.0,13.97,9.31,5.54,6.15,78.5,2373.72,0.9,7058972000.0,0.28,-10.65,5.64,7.47,81.39,2462.74,0.75,7497609000.0,0.56,-14.62,2.52,3.92,64.75,1992.75,0.64,2050975000.0,0,0,0,0,6.336761243879804,4.903848454911285,4.626685027160702,3.8647345833074582,0,0,0,0,5.292878591753777e-05,1.8462100621792108e-05,0.0001432784557172,0.0017306054513972,1,1,1,1,30.030047392577,30.415180032177528,30.300626296011163,26.99392601173402,2,2,2,2,3,3,2,1,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,1,0,0,0,0,1,0,0
086670,13.33,20.8,8.05,10.85,60.45,1534.01,0.74,-5239338000.0,6.9,-3.27,5.71,8.74,59.97,1632.72,0.65,10506264000.0,23.28,18.55,5.06,7.54,50.56,1700.99,0.67,4274406000.0,25.66,22.14,3.65,5.54,43.81,1860.73,0.66,649291000.0,0,0,0,0,2.7199679246079813,2.4015083521981824,2.054141542856013,2.013478964587445,1,1,1,1,0.0002330188425803,0.000348053152385,0.0007278946095963,0.0008845980199629,1,1,1,1,24.794889719773288,24.660766349231388,24.18301943534335,23.67519937369733,2,2,2,2,3,2,4,3,3,3,3,3,2,2,2,2,3,1,3,3,3,2,3,2,2,0,0,0,0,0,1,0
086520,23.82,104.62,4.64,13.03,82.82,1836.35,0.36,-1382449000.0,47.51,12.37,2.15,7.35,80.13,2663.67,0.29,8101643000.0,-18.77,-92.51,-0.72,-35.5,45.96,1232.46,0.02,27630164000.0,158.64,148.44,0.75,23.97,70.57,4661.8,0.03,6748042000.0,0,0,0,0,12.244665047087878,5.645726732425299,2.905417325423062,5.326551739370791,0,0,1,0,2.313269880642127e-06,7.761037868045035e-06,0.0012396279607667,1.2625397854327684e-06,1,1,1,1,23.34437078791712,28.07629656621688,13.562624666968036,21.306141419383188,2,2,2,2,4,3,1,4,3,2,1,3,4,3,2,3,1,1,1,3,1,4,1,3,3,0,0,0,0,0,0,0
086450,19.44,9.45,12.86,13.64,77.58,1315.83,0.94,27167235000.0,13.61,21.13,14.1,14.36,77.97,1514.59,0.98,65786534000.0,14.09,16.77,15.52,15.41,77.07,1719.2,1.01,57773757000.0,11.0,2.98,10.07,10.92,77.07,1917.63,0.92,51174978000.0,0,0,0,0,6.588060371081004,6.2543223343220555,8.071480158137216,7.913791839431553,0,0,0,0,2.1307898638557923e-05,1.52753677912606e-05,1.929642845513689e-05,2.2171874029834797e-05,1,1,1,1,32.42292101526232,32.9891111496942,33.29906737660253,33.28820710809531,2,2,2,2,3,3,3,2,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0
086390,12.83,57.24,40.41,22.27,82.09,1105.52,1.82,57440986000.0,1.79,-30.63,14.4,12.23,88.44,1214.31,1.18,12327783000.0,3.38,-36.66,2.44,3.35,85.08,1215.2,0.73,3466422000.0,0.7,-5.84,-2.67,-3.98,81.97,1175.41,0.67,-6233199000.0,0,0,0,0,11.960743670447936,12.892838718887695,11.520525751723946,12.86778153610629,0,0,0,0,1.760639693125642e-06,1.130646377945094e-05,4.928877372317167e-05,0.0001947155427518,2,1,1,0,31.92777453563333,31.637018300018735,29.86464102984561,29.051866403378902,2,2,2,2,3,1,1,1,4,4,2,1,3,3,3,3,4,4,4,4,3,2,3,1,2,0,0,0,0,0,0,0
086060,11.08,10.72,4.76,8.64,91.59,800.16,0.55,279146000.0,-6.47,4.94,1.82,3.21,89.31,721.01,0.57,-1050808000.0,1.04,6.1,1.09,1.75,86.17,700.35,0.62,-454761000.0,1.78,21.37,0.08,0.11,83.76,691.83,0.74,-1647085000.0,0,0,0,0,9.777432755994505,7.9863059219369,6.994949916983631,6.200011540349931,0,0,0,0,3.9548467389276304e-05,0.0001824534286813,0.0001590114341335,0.000102918686429,1,1,1,1,21.47465633428918,21.021870596823423,20.724773682830808,21.105364737137965,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2,2,2,1,3,1,3,2,5,0,0,0,0,0,0,0
086040,7.38,7.84,3.01,6.99,55.78,345.84,0.43,1833740000.0,4.61,0.93,0.08,0.19,51.97,333.93,0.41,2362207000.0,5.15,4.42,1.74,4.26,53.51,368.43,0.41,5208376000.0,38.53,28.62,6.51,15.14,45.65,451.58,0.43,5365063000.0,0,0,0,0,4.772641531154273,2.520690155313459,3.5816856308904694,2.5351371249561794,0,1,0,1,0.0007268503522597,0.0031160671282468,0.0005606812144463,0.0011105419863608,1,1,2,1,17.72147143878559,17.17995606261781,17.668885298955928,18.912760372350583,2,2,2,2,3,2,2,4,2,1,2,3,1,1,1,1,2,2,1,2,2,3,2,3,3,0,0,0,0,0,1,0
085910,7.27,3.96,4.32,7.77,53.87,776.67,0.56,3468514000.0,0.3,-5.82,3.14,6.22,52.44,757.12,0.5,2848803000.0,17.5,-10.42,3.08,7.41,42.83,724.57,0.41,8293039000.0,10.23,19.56,4.42,10.12,50.74,750.39,0.44,2319804000.0,0,0,0,0,2.023429686948306,1.8314551938528116,1.4328334566489935,1.600079601853581,1,1,2,2,0.0005750840016017,0.0011283919578587,0.0025675627279632,0.0005921846066996,2,1,1,1,23.715973372020457,23.193209586262515,21.58664983646909,21.883378154835587,2,2,2,2,3,2,2,2,3,3,3,3,2,2,1,1,2,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0
085670,10.46,29.23,8.72,5.39,46.87,462.26,1.62,9883316000.0,-7.95,-29.76,-7.28,-6.46,44.78,394.44,1.13,2961214000.0,1.24,14.61,-9.86,-7.36,34.3,272.59,1.34,-3638970000.0,13.56,14.41,-3.48,-2.44,34.74,285.41,1.43,-5597686000.0,0,0,0,0,2.9133966286099167,1.6228391882559612,1.301456928182295,1.7455696994536687,1,2,2,2,0.0005229596324621,0.0029710848584169,0.0063995305958244,0.003225327344546,2,1,1,1,24.77437615435124,22.857822311582737,21.657582976968072,21.673728775136716,2,2,2,2,3,1,2,3,3,1,1,1,1,1,1,1,4,4,4,2,4,1,4,1,2,0,0,0,0,0,0,0
085660,-5.06,24.87,-0.74,-8.08,69.59,652.29,0.09,4531383000.0,12.89,13.16,-0.1,-1.02,74.73,811.88,0.1,-2672438000.0,22.11,-11.74,0.08,1.02,59.75,789.06,0.08,1866438000.0,1.84,31.87,-0.45,-4.98,78.02,1004.32,0.09,4541687000.0,1,0,0,0,8.154579117597475,6.811956047837261,3.8167029478747008,7.950750051222762,0,0,0,0,0.0003043229478416,2.7719372892750413e-05,0.0005736146855448,0.000137044826062,1,1,1,1,10.735947488598564,13.753918937170337,13.140072106963078,13.516032949353566,2,2,2,2,1,3,3,2,1,1,2,1,2,2,2,3,1,3,1,1,1,2,1,3,2,0,0,0,0,0,1,1
084370,8.07,50.36,21.82,34.28,90.36,2268.87,0.64,32362563000.0,9.25,-2.48,14.83,25.98,91.44,2510.07,0.57,69178649000.0,3.05,-7.61,10.74,21.58,88.14,2493.28,0.5,10844100000.0,26.02,80.08,24.22,31.0,84.14,2999.61,0.78,74149807000.0,0,0,0,0,11.166948977494984,9.216538141172462,11.14463974979139,12.53558572070938,0,0,0,0,8.708535974189211e-07,2.4059239131966107e-06,5.817537963458819e-05,2.218628298487947e-06,1,1,1,1,33.98914304057349,33.94096047996543,33.065130650867,34.11445763480681,2,2,2,2,3,2,2,3,4,4,4,4,4,4,4,4,2,4,2,4,2,3,3,4,2,0,0,0,0,0,0,0
084180,-28.88,-9.85,-5.32,-12.6,34.13,161.78,0.42,-2181446000.0,0.49,-4.44,-1.53,-3.16,34.71,147.7,0.48,-2673105000.0,10.15,-8.89,1.48,3.54,39.97,130.92,0.42,2057759000.0,52.88,29.75,0.58,1.42,43.24,19.2,0.41,-3580231000.0,1,1,0,0,0.7326062406999634,0.8305934864666062,0.3636125911906775,0.982975828800495,2,2,2,2,0.0255709222342391,0.0127404238656963,0.0038121832566546,0.0088828030963559,0,0,1,0,12.769625315604516,10.558513182615606,10.34400196366239,11.049180153344867,2,2,2,2,1,2,2,4,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,0,1,1,0,0,1
084110,9.27,7.85,3.49,41.45,90.8,6047.71,0.08,11589463000.0,1.72,6.25,2.61,30.79,89.67,5785.69,0.08,9951508000.0,11.41,41.27,4.05,35.99,82.57,5689.59,0.11,19106186000.0,40.77,-23.1,1.76,25.82,67.09,6222.67,0.07,6353571000.0,0,0,0,0,11.76113289141114,6.867083769316078,3.61078626901188,2.4017491691956963,0,0,0,1,3.268756100419898e-05,4.203247654410114e-05,5.669084171295038e-05,7.63912086966014e-05,1,1,2,1,18.03691012015928,18.18213082132572,19.25671895381975,18.475796996716607,2,2,2,2,3,2,3,2,3,3,3,3,4,4,4,3,1,4,1,3,1,4,1,3,2,0,0,0,0,0,0,0
083930,13.72,31.12,10.97,8.95,55.62,1490.84,1.23,-27953664000.0,-6.77,-7.44,11.47,10.39,65.67,1699.18,1.1,31652586000.0,3.11,-11.26,11.81,11.82,68.61,1810.55,1.0,58185843000.0,28.32,-15.75,4.35,5.99,59.49,1996.13,0.73,-1390992000.0,0,0,0,0,3.2344237265516202,3.4471732560915376,3.622925002881862,2.919306783776151,0,0,0,1,0.0001066092831995,0.0001085416674982,0.0001064253154284,0.0002300553123922,1,1,1,0,27.06436403080457,28.29519267111281,28.509376145698628,26.76554537785553,2,2,2,2,3,1,2,2,3,3,4,3,2,3,3,3,4,1,4,4,4,4,3,2,2,0,0,0,0,0,0,0
083790,114.95,63.56,0.94,12.77,71.76,783.65,0.07,-1175048000.0,-9.93,-68.34,-3.95,-219.44,64.31,607.41,0.02,-3632732000.0,4.43,150.25,-1.56,-33.62,83.74,777.73,0.05,-1763722000.0,13.13,-43.09,-4.13,-170.01,76.32,540.13,0.02,-10187543000.0,0,0,0,0,6.1844206913356015,3.8565126564244463,10.338885759218224,5.619616194439582,0,0,0,0,5.797290253962102e-05,0.0017583847424578,7.032587595357198e-05,0.0001204700770515,1,0,1,0,8.60188146470781,1.5056228260273428,15.575112498340337,12.424379948957256,2,2,2,2,4,1,3,2,3,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,3,0,0,1,1,0,1,0
083660,21.67,104.79,-0.79,-0.42,63.95,138.99,1.86,-5171573000.0,-25.55,-8.42,-17.52,-9.86,58.59,63.01,1.78,-50009000.0,-3.1,-20.29,-1.11,-0.66,35.61,-39.88,1.69,-5042405000.0,46.29,-4.98,8.91,6.74,33.38,-25.16,1.32,7120722000.0,0,1,1,0,8.577100675756588,3.957307712994865,3.176185792710381,1.546664880918896,0,0,0,2,0.0003735966408835,0.010849840552527,0.1247119770270541,0.0030442619644002,0,0,0,1,9.846856568271551,1.4341169582214155,-8.746202592103364,0.1858089366395602,2,2,0,1,3,1,1,2,1,1,1,3,1,1,1,1,4,1,4,2,4,1,4,3,2,1,0,0,0,0,0,0
083650,-13.58,-36.61,-5.74,-10.99,24.0,575.58,0.52,19518334000.0,1.4,6.2,-2.42,-4.08,19.87,467.15,0.59,18806734000.0,7.18,7.47,3.11,5.08,25.69,685.84,0.61,4611445000.0,-1.23,-0.75,-7.12,-12.05,17.54,429.9,0.59,-18527561000.0,0,0,0,0,0.29011315237612734,0.414669257774524,0.6408418909374223,0.1799099644147364,2,2,2,2,0.0151665410888717,0.0069383570850974,0.0034508669616403,0.0206879322037035,1,1,2,0,21.04792854235271,20.812316504410976,21.225155410230247,19.74942177313228,2,2,2,2,1,2,3,1,1,1,3,1,1,1,1,1,2,4,2,4,3,2,2,1,2,0,0,0,0,0,0,0
083550,15.26,13.53,2.41,2.87,66.79,1205.03,0.84,763630000.0,15.62,15.9,3.85,4.57,62.54,1289.07,0.84,4193579000.0,33.65,68.47,28.07,24.78,66.72,1830.47,1.13,31171653000.0,3.6,-27.0,2.8,3.94,69.4,1885.7,0.71,-270453000.0,0,0,0,0,3.3998727452067596,2.8421760491389567,4.978823303298516,3.20410746066804,0,1,0,0,0.0001823650554805,0.0002613963771836,2.836174930301101e-05,0.0002506125833452,1,1,2,0,26.39894953811313,26.356427302182507,29.08870590619416,28.222783828733554,2,2,2,2,3,3,4,1,2,3,4,2,3,2,3,3,3,2,3,3,4,4,3,2,2,0,0,0,0,0,0,0
083310,14.44,-17.31,7.99,7.96,71.01,1765.04,1.0,11949814000.0,16.75,-7.69,-0.14,-0.17,62.54,1827.67,0.8,-5364045000.0,10.86,11.91,1.5,1.91,72.15,1887.56,0.79,24692249000.0,14.16,49.23,9.08,8.68,75.51,2168.93,1.05,21404263000.0,0,0,0,0,4.297581538046376,2.737975846260183,3.617678960729354,5.133431350451935,0,1,0,0,9.910018926096233e-05,0.0003964119570561,0.0001039607613308,2.80897296668804e-05,1,0,1,2,30.21028282843516,28.440052251100425,28.15270451553879,29.521629346141687,2,2,2,2,3,2,3,3,3,1,2,3,3,3,3,3,3,4,3,1,3,4,4,4,2,0,0,0,0,0,0,0
082850,-12.23,-49.42,0.62,2.67,79.74,367.21,0.23,-932522000.0,1.69,59.64,2.54,6.49,81.94,349.94,0.39,8349134000.0,1.08,-30.4,-3.04,-11.34,75.82,322.74,0.27,1288222000.0,1.36,16.06,-0.38,-1.25,79.06,325.4,0.31,5978969000.0,0,0,0,0,1.3092555285892808,1.654887249287453,2.851205219566878,6.2032043751594035,2,2,1,0,0.0008276802318841,6.61225879722847e-05,0.0003501773445786,4.58345701844662e-05,1,2,1,2,15.092193794617572,16.948125964890227,17.48676443801093,18.2532024562719,2,2,2,2,1,3,1,2,2,2,1,1,2,2,2,2,1,2,1,3,1,2,1,3,2,0,0,0,0,0,0,0
082660,-23.25,-51.78,0.55,6.4,19.37,-19.84,0.09,-946144000.0,-34.72,133.27,-4.95,-17.7,26.11,27.91,0.28,-1133306000.0,34.53,11.4,-2.76,-8.19,27.39,25.67,0.34,-4133598000.0,-25.88,-44.19,-8.42,-44.79,47.02,1.34,0.19,-2421551000.0,0,0,0,0,-0.605627275370485,-2.570243392138251,-1.8147363625319115,-0.18148623830049657,2,2,2,2,0.1766825021219844,0.1851150748615285,0.0232200261254619,0.0167801070135869,1,0,1,0,-0.6093176154095532,-12.303126201352413,-6.636310384139401,1.3126586535559517,1,0,0,2,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,1,1,1,0,1
082270,0.86,3.88,-0.68,-2.56,66.72,561.97,0.27,669604000.0,1.31,-10.62,-3.25,-13.78,61.52,467.18,0.24,530530000.0,-1.21,60.88,2.46,6.5,86.31,660.4,0.38,15081837000.0,5.87,-8.06,-1.25,-3.68,89.94,733.46,0.34,-2058915000.0,0,0,0,0,4.930325084431319,4.617779254636593,26.0783233685073,28.589991270434364,0,0,0,0,0.0010315861662854,0.0154108245596129,4.999351935216341e-05,1.320003598672358e-05,1,0,2,0,11.14242651806594,3.9408567894277193,18.882047669327083,19.40895699901635,2,2,2,2,2,1,3,1,1,1,2,1,2,2,3,3,1,2,1,2,2,4,1,1,2,0,0,0,1,0,1,1
082210,7.57,-14.12,5.79,10.58,49.69,1029.58,0.55,15294222000.0,4.15,27.25,8.66,13.16,50.41,1090.42,0.66,8891253000.0,1.18,-14.43,-2.31,-4.21,45.59,942.43,0.55,-5116319000.0,6.31,-21.02,-12.25,-29.33,36.29,753.89,0.42,-13014316000.0,0,0,0,0,1.6546514532239123,2.0950848558474586,1.3729862376472397,0.6564871538483782,2,1,2,2,0.0006508220925524,0.0006111113658103,0.0027255185808733,0.0048294212801516,1,2,0,0,23.637995406562887,24.499999329764652,22.72415847619313,20.12359551026494,2,2,2,2,3,3,1,1,3,4,1,1,2,2,2,1,2,4,3,3,2,1,2,1,2,0,0,0,0,0,0,0
080520,3.36,-7.8,0.85,2.43,94.79,1927.02,0.35,1818849000.0,-1.59,-9.01,0.49,1.55,95.06,1901.61,0.32,1510063000.0,5.1,-1.71,-0.13,-0.44,94.07,1995.37,0.31,6004377000.0,9.97,26.46,2.02,5.62,88.36,2060.84,0.36,2134113000.0,0,0,0,0,9.793665085439322,8.239117752951282,6.219623717001718,4.940658231702837,0,0,0,0,1.8487836106607053e-05,2.771118458293988e-05,2.9888837095267096e-06,4.30841324744124e-05,1,1,0,1,29.624739556341087,29.491143562402243,29.54854387926744,29.211196325770583,2,2,2,2,2,1,2,2,2,2,2,2,4,4,4,4,1,2,1,2,1,3,1,2,2,0,0,0,0,0,0,0
